 TIME                    	GasUsage                 	heating_signal           	setpoint                 	Tin                      	occ                      	
 HOURS              	kJ/hr               	NAV                 	NAV                 	NAV                 	NAV                 	
  +8.0666666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3150802817817723E+01	  +0.0000000000000000E+00	
  +8.0833333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.7000000000000000E+01	  +2.3147603871562819E+01	  +0.0000000000000000E+00	
  +8.1000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7000000000000000E+01	  +2.3124043142959014E+01	  +0.0000000000000000E+00	
  +8.1166666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3099479243949752E+01	  +0.0000000000000000E+00	
  +8.1333333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7000000000000000E+01	  +2.3147962259099138E+01	  +1.0000000000000000E+00	
  +8.1500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.7000000000000000E+01	  +2.3197546100319304E+01	  +1.0000000000000000E+00	
  +8.1666666666666671E+01	  +6.1688233006930102E+04	  +1.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3210891991160789E+01	  +1.0000000000000000E+00	
  +8.1833333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000000E+01	  +2.3356442633770474E+01	  +1.0000000000000000E+00	
  +8.2000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.6000000000000000E+01	  +2.3417919604746348E+01	  +1.0000000000000000E+00	
  +8.2166666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.9000000000000000E+01	  +2.3370331801842596E+01	  +1.0000000000000000E+00	
  +8.2333333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4000000000000000E+01	  +2.3398089839783324E+01	  +1.0000000000000000E+00	
  +8.2500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3794367626336143E+01	  +1.0000000000000000E+00	
  +8.2666666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.4002527011208691E+01	  +1.0000000000000000E+00	
  +8.2833333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4000000000000000E+01	  +2.3735286917066031E+01	  +1.0000000000000000E+00	
  +8.3000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.8000000000000000E+01	  +2.3660331198737214E+01	  +1.0000000000000000E+00	
  +8.3166666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3701286135361638E+01	  +1.0000000000000000E+00	
  +8.3333333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3650813480658503E+01	  +1.0000000000000000E+00	
  +8.3500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3961485658450901E+01	  +1.0000000000000000E+00	
  +8.3666666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5000000000000000E+01	  +2.4443384006916492E+01	  +1.0000000000000000E+00	
  +8.3833333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5000000000000000E+01	  +2.4061308680707519E+01	  +1.0000000000000000E+00	
  +8.4000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.8000000000000000E+01	  +2.3581092325183445E+01	  +1.0000000000000000E+00	
  +8.4166666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3677363379007236E+01	  +1.0000000000000000E+00	
  +8.4333333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4000000000000000E+01	  +2.3697989019431844E+01	  +1.0000000000000000E+00	
  +8.4500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3631484915787443E+01	  +1.0000000000000000E+00	
  +8.4666666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3664006110243665E+01	  +1.0000000000000000E+00	
  +8.4833333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3642749673578244E+01	  +1.0000000000000000E+00	
  +8.5000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3544937283168149E+01	  +1.0000000000000000E+00	
  +8.5166666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5000000000000000E+01	  +2.3482704124048020E+01	  +1.0000000000000000E+00	
  +8.5333333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3473677530082615E+01	  +1.0000000000000000E+00	
  +8.5500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3445715500842006E+01	  +1.0000000000000000E+00	
  +8.5666666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3426135292835575E+01	  +1.0000000000000000E+00	
  +8.5833333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3472907216475928E+01	  +1.0000000000000000E+00	
  +8.6000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000000E+01	  +2.3745501346819488E+01	  +1.0000000000000000E+00	
  +8.6166666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.4218277393966332E+01	  +1.0000000000000000E+00	
  +8.6333333333333329E+01	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +5.2000000000000000E+01	  +2.4465374133395237E+01	  +1.0000000000000000E+00	
  +8.6500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.3000000000000000E+01	  +2.4345023784799469E+01	  +1.0000000000000000E+00	
  +8.6666666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.4179009758845968E+01	  +1.0000000000000000E+00	
  +8.6833333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000000E+01	  +2.4525461462917047E+01	  +1.0000000000000000E+00	
  +8.7000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.4777434412739712E+01	  +1.0000000000000000E+00	
  +8.7166666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000000E+01	  +2.4452904171746368E+01	  +1.0000000000000000E+00	
  +8.7333333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.4323991448470316E+01	  +1.0000000000000000E+00	
  +8.7500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.4657180074138147E+01	  +1.0000000000000000E+00	
  +8.7666666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.7000000000000000E+01	  +2.4316261735908348E+01	  +1.0000000000000000E+00	
  +8.7833333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3655428458668741E+01	  +1.0000000000000000E+00	
  +8.8000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8000000000000000E+01	  +2.3606430979623301E+01	  +1.0000000000000000E+00	
  +8.8166666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.2000000000000000E+01	  +2.3581047410287475E+01	  +1.0000000000000000E+00	
  +8.8333333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.3000000000000000E+01	  +2.3547292483562057E+01	  +1.0000000000000000E+00	
  +8.8500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.7000000000000000E+01	  +2.3520837556440195E+01	  +1.0000000000000000E+00	
  +8.8666666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4000000000000000E+01	  +2.3505118947360412E+01	  +1.0000000000000000E+00	
  +8.8833333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3480614941403736E+01	  +1.0000000000000000E+00	
  +8.9000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9000000000000000E+01	  +2.3418331282928325E+01	  +1.0000000000000000E+00	
  +8.9166666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3897094739744990E+01	  +1.0000000000000000E+00	
  +8.9333333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.4446389681544261E+01	  +1.0000000000000000E+00	
  +8.9500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3997321363219243E+01	  +1.0000000000000000E+00	
  +8.9666666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3468474230147720E+01	  +1.0000000000000000E+00	
  +8.9833333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000028E+01	  +2.3667174797080644E+01	  +1.0000000000000000E+00	
  +9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3922209691543618E+01	  +1.0000000000000000E+00	
  +9.0166666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3611679522884387E+01	  +1.0000000000000000E+00	
  +9.0333333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5000000000000000E+01	  +2.3284172442556653E+01	  +1.0000000000000000E+00	
  +9.0500000000000000E+01	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3788154988650149E+01	  +1.0000000000000000E+00	
  +9.0666666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3986557409801165E+01	  +1.0000000000000000E+00	
  +9.0833333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3499069012467103E+01	  +1.0000000000000000E+00	
  +9.1000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3339401946858388E+01	  +1.0000000000000000E+00	
  +9.1166666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3335514872330776E+01	  +1.0000000000000000E+00	
  +9.1333333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4000000000000000E+01	  +2.3323792074920291E+01	  +1.0000000000000000E+00	
  +9.1500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.1000000000000000E+01	  +2.3304743288283483E+01	  +1.0000000000000000E+00	
  +9.1666666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.1000000000000000E+01	  +2.3277718989838473E+01	  +1.0000000000000000E+00	
  +9.1833333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8000000000000000E+01	  +2.3281137468130414E+01	  +1.0000000000000000E+00	
  +9.2000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3295127891641208E+01	  +1.0000000000000000E+00	
  +9.2166666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3283896402886420E+01	  +1.0000000000000000E+00	
  +9.2333333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3257313731227971E+01	  +1.0000000000000000E+00	
  +9.2500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3238896965774881E+01	  +1.0000000000000000E+00	
  +9.2666666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3219068889049684E+01	  +1.0000000000000000E+00	
  +9.2833333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3195106353509296E+01	  +1.0000000000000000E+00	
  +9.3000000000000000E+01	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3146683512683492E+01	  +1.0000000000000000E+00	
  +9.3166666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4000000000000000E+01	  +2.3239270587351879E+01	  +1.0000000000000000E+00	
  +9.3333333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3314751994778899E+01	  +1.0000000000000000E+00	
  +9.3500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3272782989963336E+01	  +1.0000000000000000E+00	
  +9.3666666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3260395775808739E+01	  +1.0000000000000000E+00	
  +9.3833333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3229570414322183E+01	  +1.0000000000000000E+00	
  +9.4000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3254723549567771E+01	  +1.0000000000000000E+00	
  +9.4166666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.6000000000000000E+01	  +2.3293634034766061E+01	  +1.0000000000000000E+00	
  +9.4333333333333329E+01	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +4.7000000000000000E+01	  +2.3474725440016517E+01	  +1.0000000000000000E+00	
  +9.4500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3728913604241946E+01	  +1.0000000000000000E+00	
  +9.4666666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.9000000000000000E+01	  +2.3621054304192135E+01	  +1.0000000000000000E+00	
  +9.4833333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3447009054644482E+01	  +1.0000000000000000E+00	
  +9.5000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3452163041358453E+01	  +1.0000000000000000E+00	
  +9.5166666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5000000000000000E+01	  +2.3447725114284871E+01	  +1.0000000000000000E+00	
  +9.5333333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.2000000000000000E+01	  +2.3406875392396216E+01	  +1.0000000000000000E+00	
  +9.5500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3357931608697434E+01	  +1.0000000000000000E+00	
  +9.5666666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3345615890663396E+01	  +1.0000000000000000E+00	
  +9.5833333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000014E+01	  +2.3318370247456173E+01	  +1.0000000000000000E+00	
  +9.6000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3301064152206475E+01	  +1.0000000000000000E+00	
  +9.6166666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3315336413428884E+01	  +1.0000000000000000E+00	
  +9.6333333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.0000000000000000E+01	  +2.3321041522687647E+01	  +1.0000000000000000E+00	
  +9.6500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3295586413000777E+01	  +1.0000000000000000E+00	
  +9.6666666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.6000000000000000E+01	  +2.3337895419580750E+01	  +1.0000000000000000E+00	
  +9.6833333333333329E+01	  +6.2069353048872945E+04	  +1.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3358884876710047E+01	  +1.0000000000000000E+00	
  +9.7000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.2000000000000000E+01	  +2.3412884416649479E+01	  +1.0000000000000000E+00	
  +9.7166666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3445029937751055E+01	  +1.0000000000000000E+00	
  +9.7333333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3398916226472540E+01	  +1.0000000000000000E+00	
  +9.7500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3383727420888707E+01	  +1.0000000000000000E+00	
  +9.7666666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.6000000000000000E+01	  +2.3364923889880380E+01	  +1.0000000000000000E+00	
  +9.7833333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3335294349226981E+01	  +1.0000000000000000E+00	
  +9.8000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7000000000000000E+01	  +2.3320431194160030E+01	  +1.0000000000000000E+00	
  +9.8166666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3359212569475702E+01	  +1.0000000000000000E+00	
  +9.8333333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3369765736907816E+01	  +1.0000000000000000E+00	
  +9.8500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.7000000000000000E+01	  +2.3341086585584470E+01	  +1.0000000000000000E+00	
  +9.8666666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3302431745660442E+01	  +1.0000000000000000E+00	
  +9.8833333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4000000000000000E+01	  +2.3265690596189163E+01	  +1.0000000000000000E+00	
  +9.9000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3223106713170822E+01	  +1.0000000000000000E+00	
  +9.9166666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3202273859992861E+01	  +1.0000000000000000E+00	
  +9.9333333333333329E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.3000000000000000E+01	  +2.3187537094269498E+01	  +1.0000000000000000E+00	
  +9.9500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.1999999999999993E+01	  +2.3215515426779874E+01	  +1.0000000000000000E+00	
  +9.9666666666666671E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3238754507447997E+01	  +1.0000000000000000E+00	
  +9.9833333333333329E+01	  +6.3330897474305959E+04	  +1.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3170294444423664E+01	  +1.0000000000000000E+00	
  +1.0000000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000000E+01	  +2.3203830963710111E+01	  +1.0000000000000000E+00	
  +1.0016666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3215022942832352E+01	  +1.0000000000000000E+00	
  +1.0033333333333333E+02	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +5.6000000000000000E+01	  +2.3180300524183867E+01	  +1.0000000000000000E+00	
  +1.0050000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4000000000000000E+01	  +2.3340350335678046E+01	  +1.0000000000000000E+00	
  +1.0066666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3617129995184776E+01	  +1.0000000000000000E+00	
  +1.0083333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.6000000000000000E+01	  +2.4279578633838089E+01	  +1.0000000000000000E+00	
  +1.0100000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5999999999999993E+01	  +2.4541990387846486E+01	  +1.0000000000000000E+00	
  +1.0116666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.7000000000000000E+01	  +2.3878945489053795E+01	  +1.0000000000000000E+00	
  +1.0133333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9000000000000000E+01	  +2.3433398249200192E+01	  +1.0000000000000000E+00	
  +1.0150000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3446193180757984E+01	  +1.0000000000000000E+00	
  +1.0166666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.7000000000000000E+01	  +2.3431079307892642E+01	  +1.0000000000000000E+00	
  +1.0183333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3000000000000007E+01	  +2.3370202005607620E+01	  +1.0000000000000000E+00	
  +1.0200000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4000000000000000E+01	  +2.3364113162497720E+01	  +1.0000000000000000E+00	
  +1.0216666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3350369504190670E+01	  +1.0000000000000000E+00	
  +1.0233333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8000000000000000E+01	  +2.3322227056248650E+01	  +1.0000000000000000E+00	
  +1.0250000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3313690661544683E+01	  +1.0000000000000000E+00	
  +1.0266666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.7000000000000000E+01	  +2.3320675177091811E+01	  +1.0000000000000000E+00	
  +1.0283333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3305327846963955E+01	  +1.0000000000000000E+00	
  +1.0300000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.7000000000000000E+01	  +2.3251767146277128E+01	  +1.0000000000000000E+00	
  +1.0316666666666667E+02	  +5.9918673667611482E+04	  +1.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3202247902790564E+01	  +1.0000000000000000E+00	
  +1.0333333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5000000000000000E+01	  +2.3321806006957537E+01	  +1.0000000000000000E+00	
  +1.0350000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4000000000000000E+01	  +2.3380825415899302E+01	  +1.0000000000000000E+00	
  +1.0366666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3307890050762015E+01	  +1.0000000000000000E+00	
  +1.0383333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7000000000000000E+01	  +2.3280821651291507E+01	  +1.0000000000000000E+00	
  +1.0400000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000007E+01	  +2.3265790986099077E+01	  +1.0000000000000000E+00	
  +1.0416666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3268499218687342E+01	  +1.0000000000000000E+00	
  +1.0433333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3263044877808678E+01	  +1.0000000000000000E+00	
  +1.0450000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.1000000000000000E+01	  +2.3273500551218870E+01	  +1.0000000000000000E+00	
  +1.0466666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.9000000000000000E+01	  +2.3291675077919365E+01	  +1.0000000000000000E+00	
  +1.0483333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.9000000000000000E+01	  +2.3322053496692774E+01	  +1.0000000000000000E+00	
  +1.0500000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.7000000000000000E+01	  +2.3333777033627424E+01	  +1.0000000000000000E+00	
  +1.0516666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9000000000000000E+01	  +2.3304959624585216E+01	  +1.0000000000000000E+00	
  +1.0533333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3283476153837530E+01	  +1.0000000000000000E+00	
  +1.0550000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3294019998662328E+01	  +1.0000000000000000E+00	
  +1.0566666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.9000000000000000E+01	  +2.3328962471099530E+01	  +1.0000000000000000E+00	
  +1.0583333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3352482099889745E+01	  +1.0000000000000000E+00	
  +1.0600000000000000E+02	  +6.1566884756685009E+04	  +1.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3293132615375942E+01	  +1.0000000000000000E+00	
  +1.0616666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.3000000000000000E+01	  +2.3364710408044623E+01	  +1.0000000000000000E+00	
  +1.0633333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3447583527058146E+01	  +1.0000000000000000E+00	
  +1.0650000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6000000000000000E+01	  +2.3443262126555091E+01	  +1.0000000000000000E+00	
  +1.0666666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3468504906320046E+01	  +1.0000000000000000E+00	
  +1.0683333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3467700116188681E+01	  +1.0000000000000000E+00	
  +1.0700000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3517844124951221E+01	  +1.0000000000000000E+00	
  +1.0716666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.3000000000000000E+01	  +2.3730943798803025E+01	  +1.0000000000000000E+00	
  +1.0733333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3892880223065916E+01	  +1.0000000000000000E+00	
  +1.0750000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3710611894520245E+01	  +1.0000000000000000E+00	
  +1.0766666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.2000000000000000E+01	  +2.3549545837819633E+01	  +1.0000000000000000E+00	
